pind,arm,lflank,correct
2125,BWA-no-clip,1,0.5454545454545454
2125,BWA-std,1,0.09090909090909091
2125,NW-flex,1,1.0
2125,BWA-no-clip,2,0.5454545454545454
2125,BWA-std,2,0.09090909090909091
2125,NW-flex,2,1.0
2125,BWA-no-clip,3,0.7272727272727273
2125,BWA-std,3,0.18181818181818182
2125,NW-flex,3,1.0
2125,BWA-no-clip,4,0.8181818181818182
2125,BWA-std,4,0.09090909090909091
2125,NW-flex,4,1.0
2125,BWA-no-clip,5,0.7272727272727273
2125,BWA-std,5,0.2727272727272727
2125,NW-flex,5,1.0
2125,BWA-no-clip,6,0.8181818181818182
2125,BWA-std,6,0.36363636363636365
2125,NW-flex,6,1.0
2125,BWA-no-clip,7,1.0
2125,BWA-std,7,0.2727272727272727
2125,NW-flex,7,1.0
2125,BWA-no-clip,8,1.0
2125,BWA-std,8,0.45454545454545453
2125,NW-flex,8,1.0
2125,BWA-no-clip,9,1.0
2125,BWA-std,9,0.45454545454545453
2125,NW-flex,9,1.0
2125,BWA-no-clip,10,1.0
2125,BWA-std,10,0.45454545454545453
2125,NW-flex,10,1.0
2126,BWA-no-clip,1,0.5454545454545454
2126,BWA-std,1,0.09090909090909091
2126,NW-flex,1,1.0
2126,BWA-no-clip,2,0.6363636363636364
2126,BWA-std,2,0.09090909090909091
2126,NW-flex,2,1.0
2126,BWA-no-clip,3,0.8181818181818182
2126,BWA-std,3,0.18181818181818182
2126,NW-flex,3,1.0
2126,BWA-no-clip,4,0.7272727272727273
2126,BWA-std,4,0.09090909090909091
2126,NW-flex,4,1.0
2126,BWA-no-clip,5,0.8181818181818182
2126,BWA-std,5,0.2727272727272727
2126,NW-flex,5,1.0
2126,BWA-no-clip,6,0.9090909090909091
2126,BWA-std,6,0.36363636363636365
2126,NW-flex,6,1.0
2126,BWA-no-clip,7,0.9090909090909091
2126,BWA-std,7,0.2727272727272727
2126,NW-flex,7,1.0
2126,BWA-no-clip,8,0.9090909090909091
2126,BWA-std,8,0.45454545454545453
2126,NW-flex,8,1.0
2126,BWA-no-clip,9,1.0
2126,BWA-std,9,0.45454545454545453
2126,NW-flex,9,1.0
2126,BWA-no-clip,10,1.0
2126,BWA-std,10,0.45454545454545453
2126,NW-flex,10,1.0
2127,BWA-no-clip,1,0.5454545454545454
2127,BWA-std,1,0.09090909090909091
2127,NW-flex,1,1.0
2127,BWA-no-clip,2,0.6363636363636364
2127,BWA-std,2,0.09090909090909091
2127,NW-flex,2,1.0
2127,BWA-no-clip,3,0.6363636363636364
2127,BWA-std,3,0.18181818181818182
2127,NW-flex,3,1.0
2127,BWA-no-clip,4,0.6363636363636364
2127,BWA-std,4,0.09090909090909091
2127,NW-flex,4,1.0
2127,BWA-no-clip,5,0.8181818181818182
2127,BWA-std,5,0.2727272727272727
2127,NW-flex,5,1.0
2127,BWA-no-clip,6,0.9090909090909091
2127,BWA-std,6,0.36363636363636365
2127,NW-flex,6,1.0
2127,BWA-no-clip,7,1.0
2127,BWA-std,7,0.2727272727272727
2127,NW-flex,7,1.0
2127,BWA-no-clip,8,1.0
2127,BWA-std,8,0.45454545454545453
2127,NW-flex,8,1.0
2127,BWA-no-clip,9,1.0
2127,BWA-std,9,0.45454545454545453
2127,NW-flex,9,1.0
2127,BWA-no-clip,10,1.0
2127,BWA-std,10,0.45454545454545453
2127,NW-flex,10,1.0
2128,BWA-no-clip,1,0.5454545454545454
2128,BWA-std,1,0.09090909090909091
2128,NW-flex,1,1.0
2128,BWA-no-clip,2,0.6363636363636364
2128,BWA-std,2,0.09090909090909091
2128,NW-flex,2,1.0
2128,BWA-no-clip,3,0.8181818181818182
2128,BWA-std,3,0.18181818181818182
2128,NW-flex,3,1.0
2128,BWA-no-clip,4,0.8181818181818182
2128,BWA-std,4,0.09090909090909091
2128,NW-flex,4,1.0
2128,BWA-no-clip,5,0.9090909090909091
2128,BWA-std,5,0.2727272727272727
2128,NW-flex,5,1.0
2128,BWA-no-clip,6,0.9090909090909091
2128,BWA-std,6,0.36363636363636365
2128,NW-flex,6,1.0
2128,BWA-no-clip,7,0.9090909090909091
2128,BWA-std,7,0.2727272727272727
2128,NW-flex,7,1.0
2128,BWA-no-clip,8,0.9090909090909091
2128,BWA-std,8,0.45454545454545453
2128,NW-flex,8,1.0
2128,BWA-no-clip,9,1.0
2128,BWA-std,9,0.45454545454545453
2128,NW-flex,9,1.0
2128,BWA-no-clip,10,1.0
2128,BWA-std,10,0.45454545454545453
2128,NW-flex,10,1.0
2129,BWA-no-clip,1,0.09090909090909091
2129,BWA-std,1,0.09090909090909091
2129,NW-flex,1,1.0
2129,BWA-no-clip,2,0.5454545454545454
2129,BWA-std,2,0.09090909090909091
2129,NW-flex,2,1.0
2129,BWA-no-clip,3,0.5454545454545454
2129,BWA-std,3,0.18181818181818182
2129,NW-flex,3,1.0
2129,BWA-no-clip,4,0.7272727272727273
2129,BWA-std,4,0.09090909090909091
2129,NW-flex,4,1.0
2129,BWA-no-clip,5,0.7272727272727273
2129,BWA-std,5,0.2727272727272727
2129,NW-flex,5,1.0
2129,BWA-no-clip,6,0.9090909090909091
2129,BWA-std,6,0.36363636363636365
2129,NW-flex,6,1.0
2129,BWA-no-clip,7,1.0
2129,BWA-std,7,0.2727272727272727
2129,NW-flex,7,1.0
2129,BWA-no-clip,8,0.9090909090909091
2129,BWA-std,8,0.45454545454545453
2129,NW-flex,8,1.0
2129,BWA-no-clip,9,1.0
2129,BWA-std,9,0.45454545454545453
2129,NW-flex,9,1.0
2129,BWA-no-clip,10,1.0
2129,BWA-std,10,0.45454545454545453
2129,NW-flex,10,1.0
2130,BWA-no-clip,1,0.5454545454545454
2130,BWA-std,1,0.09090909090909091
2130,NW-flex,1,1.0
2130,BWA-no-clip,2,0.5454545454545454
2130,BWA-std,2,0.09090909090909091
2130,NW-flex,2,1.0
2130,BWA-no-clip,3,0.5454545454545454
2130,BWA-std,3,0.18181818181818182
2130,NW-flex,3,1.0
2130,BWA-no-clip,4,0.7272727272727273
2130,BWA-std,4,0.09090909090909091
2130,NW-flex,4,1.0
2130,BWA-no-clip,5,0.7272727272727273
2130,BWA-std,5,0.2727272727272727
2130,NW-flex,5,1.0
2130,BWA-no-clip,6,0.9090909090909091
2130,BWA-std,6,0.36363636363636365
2130,NW-flex,6,1.0
2130,BWA-no-clip,7,1.0
2130,BWA-std,7,0.2727272727272727
2130,NW-flex,7,1.0
2130,BWA-no-clip,8,1.0
2130,BWA-std,8,0.45454545454545453
2130,NW-flex,8,1.0
2130,BWA-no-clip,9,1.0
2130,BWA-std,9,0.45454545454545453
2130,NW-flex,9,1.0
2130,BWA-no-clip,10,1.0
2130,BWA-std,10,0.45454545454545453
2130,NW-flex,10,1.0
2131,BWA-no-clip,1,0.5454545454545454
2131,BWA-std,1,0.09090909090909091
2131,NW-flex,1,1.0
2131,BWA-no-clip,2,0.5454545454545454
2131,BWA-std,2,0.09090909090909091
2131,NW-flex,2,1.0
2131,BWA-no-clip,3,0.6363636363636364
2131,BWA-std,3,0.18181818181818182
2131,NW-flex,3,1.0
2131,BWA-no-clip,4,0.8181818181818182
2131,BWA-std,4,0.09090909090909091
2131,NW-flex,4,1.0
2131,BWA-no-clip,5,0.7272727272727273
2131,BWA-std,5,0.2727272727272727
2131,NW-flex,5,1.0
2131,BWA-no-clip,6,0.8181818181818182
2131,BWA-std,6,0.36363636363636365
2131,NW-flex,6,1.0
2131,BWA-no-clip,7,0.9090909090909091
2131,BWA-std,7,0.2727272727272727
2131,NW-flex,7,1.0
2131,BWA-no-clip,8,0.9090909090909091
2131,BWA-std,8,0.45454545454545453
2131,NW-flex,8,1.0
2131,BWA-no-clip,9,0.9090909090909091
2131,BWA-std,9,0.45454545454545453
2131,NW-flex,9,1.0
2131,BWA-no-clip,10,0.9090909090909091
2131,BWA-std,10,0.45454545454545453
2131,NW-flex,10,1.0
2132,BWA-no-clip,1,0.5454545454545454
2132,BWA-std,1,0.09090909090909091
2132,NW-flex,1,1.0
2132,BWA-no-clip,2,0.6363636363636364
2132,BWA-std,2,0.09090909090909091
2132,NW-flex,2,1.0
2132,BWA-no-clip,3,0.8181818181818182
2132,BWA-std,3,0.18181818181818182
2132,NW-flex,3,1.0
2132,BWA-no-clip,4,0.8181818181818182
2132,BWA-std,4,0.09090909090909091
2132,NW-flex,4,1.0
2132,BWA-no-clip,5,0.9090909090909091
2132,BWA-std,5,0.2727272727272727
2132,NW-flex,5,1.0
2132,BWA-no-clip,6,1.0
2132,BWA-std,6,0.36363636363636365
2132,NW-flex,6,1.0
2132,BWA-no-clip,7,1.0
2132,BWA-std,7,0.2727272727272727
2132,NW-flex,7,1.0
2132,BWA-no-clip,8,1.0
2132,BWA-std,8,0.45454545454545453
2132,NW-flex,8,1.0
2132,BWA-no-clip,9,1.0
2132,BWA-std,9,0.45454545454545453
2132,NW-flex,9,1.0
2132,BWA-no-clip,10,1.0
2132,BWA-std,10,0.45454545454545453
2132,NW-flex,10,1.0
2133,BWA-no-clip,1,0.5454545454545454
2133,BWA-std,1,0.09090909090909091
2133,NW-flex,1,1.0
2133,BWA-no-clip,2,0.5454545454545454
2133,BWA-std,2,0.09090909090909091
2133,NW-flex,2,1.0
2133,BWA-no-clip,3,0.7272727272727273
2133,BWA-std,3,0.18181818181818182
2133,NW-flex,3,1.0
2133,BWA-no-clip,4,0.7272727272727273
2133,BWA-std,4,0.09090909090909091
2133,NW-flex,4,1.0
2133,BWA-no-clip,5,0.7272727272727273
2133,BWA-std,5,0.2727272727272727
2133,NW-flex,5,1.0
2133,BWA-no-clip,6,0.7272727272727273
2133,BWA-std,6,0.36363636363636365
2133,NW-flex,6,1.0
2133,BWA-no-clip,7,0.9090909090909091
2133,BWA-std,7,0.2727272727272727
2133,NW-flex,7,1.0
2133,BWA-no-clip,8,1.0
2133,BWA-std,8,0.45454545454545453
2133,NW-flex,8,1.0
2133,BWA-no-clip,9,1.0
2133,BWA-std,9,0.45454545454545453
2133,NW-flex,9,1.0
2133,BWA-no-clip,10,1.0
2133,BWA-std,10,0.45454545454545453
2133,NW-flex,10,1.0
2134,BWA-no-clip,1,0.5454545454545454
2134,BWA-std,1,0.09090909090909091
2134,NW-flex,1,1.0
2134,BWA-no-clip,2,0.6363636363636364
2134,BWA-std,2,0.09090909090909091
2134,NW-flex,2,1.0
2134,BWA-no-clip,3,0.8181818181818182
2134,BWA-std,3,0.18181818181818182
2134,NW-flex,3,1.0
2134,BWA-no-clip,4,0.8181818181818182
2134,BWA-std,4,0.09090909090909091
2134,NW-flex,4,1.0
2134,BWA-no-clip,5,0.7272727272727273
2134,BWA-std,5,0.2727272727272727
2134,NW-flex,5,1.0
2134,BWA-no-clip,6,0.9090909090909091
2134,BWA-std,6,0.36363636363636365
2134,NW-flex,6,1.0
2134,BWA-no-clip,7,1.0
2134,BWA-std,7,0.2727272727272727
2134,NW-flex,7,1.0
2134,BWA-no-clip,8,0.9090909090909091
2134,BWA-std,8,0.45454545454545453
2134,NW-flex,8,1.0
2134,BWA-no-clip,9,0.9090909090909091
2134,BWA-std,9,0.45454545454545453
2134,NW-flex,9,1.0
2134,BWA-no-clip,10,0.9090909090909091
2134,BWA-std,10,0.45454545454545453
2134,NW-flex,10,1.0
2135,BWA-no-clip,1,0.5454545454545454
2135,BWA-std,1,0.09090909090909091
2135,NW-flex,1,1.0
2135,BWA-no-clip,2,0.5454545454545454
2135,BWA-std,2,0.09090909090909091
2135,NW-flex,2,1.0
2135,BWA-no-clip,3,0.7272727272727273
2135,BWA-std,3,0.18181818181818182
2135,NW-flex,3,1.0
2135,BWA-no-clip,4,0.8181818181818182
2135,BWA-std,4,0.09090909090909091
2135,NW-flex,4,1.0
2135,BWA-no-clip,5,0.7272727272727273
2135,BWA-std,5,0.2727272727272727
2135,NW-flex,5,1.0
2135,BWA-no-clip,6,0.8181818181818182
2135,BWA-std,6,0.36363636363636365
2135,NW-flex,6,1.0
2135,BWA-no-clip,7,1.0
2135,BWA-std,7,0.2727272727272727
2135,NW-flex,7,1.0
2135,BWA-no-clip,8,1.0
2135,BWA-std,8,0.45454545454545453
2135,NW-flex,8,1.0
2135,BWA-no-clip,9,1.0
2135,BWA-std,9,0.45454545454545453
2135,NW-flex,9,1.0
2135,BWA-no-clip,10,1.0
2135,BWA-std,10,0.45454545454545453
2135,NW-flex,10,1.0
2136,BWA-no-clip,1,0.45454545454545453
2136,BWA-std,1,0.09090909090909091
2136,NW-flex,1,1.0
2136,BWA-no-clip,2,0.5454545454545454
2136,BWA-std,2,0.09090909090909091
2136,NW-flex,2,1.0
2136,BWA-no-clip,3,0.6363636363636364
2136,BWA-std,3,0.18181818181818182
2136,NW-flex,3,1.0
2136,BWA-no-clip,4,0.8181818181818182
2136,BWA-std,4,0.09090909090909091
2136,NW-flex,4,1.0
2136,BWA-no-clip,5,0.9090909090909091
2136,BWA-std,5,0.2727272727272727
2136,NW-flex,5,1.0
2136,BWA-no-clip,6,0.9090909090909091
2136,BWA-std,6,0.36363636363636365
2136,NW-flex,6,1.0
2136,BWA-no-clip,7,0.9090909090909091
2136,BWA-std,7,0.2727272727272727
2136,NW-flex,7,1.0
2136,BWA-no-clip,8,0.9090909090909091
2136,BWA-std,8,0.45454545454545453
2136,NW-flex,8,1.0
2136,BWA-no-clip,9,1.0
2136,BWA-std,9,0.45454545454545453
2136,NW-flex,9,1.0
2136,BWA-no-clip,10,1.0
2136,BWA-std,10,0.45454545454545453
2136,NW-flex,10,1.0
2137,BWA-no-clip,1,0.5454545454545454
2137,BWA-std,1,0.09090909090909091
2137,NW-flex,1,1.0
2137,BWA-no-clip,2,0.5454545454545454
2137,BWA-std,2,0.09090909090909091
2137,NW-flex,2,1.0
2137,BWA-no-clip,3,0.6363636363636364
2137,BWA-std,3,0.18181818181818182
2137,NW-flex,3,1.0
2137,BWA-no-clip,4,0.6363636363636364
2137,BWA-std,4,0.09090909090909091
2137,NW-flex,4,1.0
2137,BWA-no-clip,5,0.6363636363636364
2137,BWA-std,5,0.2727272727272727
2137,NW-flex,5,1.0
2137,BWA-no-clip,6,0.8181818181818182
2137,BWA-std,6,0.36363636363636365
2137,NW-flex,6,1.0
2137,BWA-no-clip,7,0.9090909090909091
2137,BWA-std,7,0.2727272727272727
2137,NW-flex,7,1.0
2137,BWA-no-clip,8,0.9090909090909091
2137,BWA-std,8,0.45454545454545453
2137,NW-flex,8,1.0
2137,BWA-no-clip,9,0.9090909090909091
2137,BWA-std,9,0.45454545454545453
2137,NW-flex,9,1.0
2137,BWA-no-clip,10,1.0
2137,BWA-std,10,0.45454545454545453
2137,NW-flex,10,1.0
2138,BWA-no-clip,1,0.45454545454545453
2138,BWA-std,1,0.09090909090909091
2138,NW-flex,1,1.0
2138,BWA-no-clip,2,0.5454545454545454
2138,BWA-std,2,0.09090909090909091
2138,NW-flex,2,1.0
2138,BWA-no-clip,3,0.6363636363636364
2138,BWA-std,3,0.18181818181818182
2138,NW-flex,3,1.0
2138,BWA-no-clip,4,0.8181818181818182
2138,BWA-std,4,0.09090909090909091
2138,NW-flex,4,1.0
2138,BWA-no-clip,5,0.9090909090909091
2138,BWA-std,5,0.2727272727272727
2138,NW-flex,5,1.0
2138,BWA-no-clip,6,1.0
2138,BWA-std,6,0.36363636363636365
2138,NW-flex,6,1.0
2138,BWA-no-clip,7,1.0
2138,BWA-std,7,0.2727272727272727
2138,NW-flex,7,1.0
2138,BWA-no-clip,8,0.9090909090909091
2138,BWA-std,8,0.45454545454545453
2138,NW-flex,8,1.0
2138,BWA-no-clip,9,0.9090909090909091
2138,BWA-std,9,0.45454545454545453
2138,NW-flex,9,1.0
2138,BWA-no-clip,10,1.0
2138,BWA-std,10,0.45454545454545453
2138,NW-flex,10,1.0
2139,BWA-no-clip,1,0.5454545454545454
2139,BWA-std,1,0.09090909090909091
2139,NW-flex,1,1.0
2139,BWA-no-clip,2,0.6363636363636364
2139,BWA-std,2,0.09090909090909091
2139,NW-flex,2,1.0
2139,BWA-no-clip,3,0.8181818181818182
2139,BWA-std,3,0.18181818181818182
2139,NW-flex,3,1.0
2139,BWA-no-clip,4,0.8181818181818182
2139,BWA-std,4,0.09090909090909091
2139,NW-flex,4,1.0
2139,BWA-no-clip,5,0.9090909090909091
2139,BWA-std,5,0.2727272727272727
2139,NW-flex,5,1.0
2139,BWA-no-clip,6,1.0
2139,BWA-std,6,0.36363636363636365
2139,NW-flex,6,1.0
2139,BWA-no-clip,7,1.0
2139,BWA-std,7,0.2727272727272727
2139,NW-flex,7,1.0
2139,BWA-no-clip,8,0.9090909090909091
2139,BWA-std,8,0.45454545454545453
2139,NW-flex,8,1.0
2139,BWA-no-clip,9,1.0
2139,BWA-std,9,0.45454545454545453
2139,NW-flex,9,1.0
2139,BWA-no-clip,10,1.0
2139,BWA-std,10,0.45454545454545453
2139,NW-flex,10,1.0
2140,BWA-no-clip,1,0.5454545454545454
2140,BWA-std,1,0.09090909090909091
2140,NW-flex,1,1.0
2140,BWA-no-clip,2,0.5454545454545454
2140,BWA-std,2,0.09090909090909091
2140,NW-flex,2,1.0
2140,BWA-no-clip,3,0.7272727272727273
2140,BWA-std,3,0.18181818181818182
2140,NW-flex,3,1.0
2140,BWA-no-clip,4,0.7272727272727273
2140,BWA-std,4,0.09090909090909091
2140,NW-flex,4,1.0
2140,BWA-no-clip,5,0.7272727272727273
2140,BWA-std,5,0.2727272727272727
2140,NW-flex,5,1.0
2140,BWA-no-clip,6,0.8181818181818182
2140,BWA-std,6,0.36363636363636365
2140,NW-flex,6,1.0
2140,BWA-no-clip,7,1.0
2140,BWA-std,7,0.2727272727272727
2140,NW-flex,7,1.0
2140,BWA-no-clip,8,1.0
2140,BWA-std,8,0.45454545454545453
2140,NW-flex,8,1.0
2140,BWA-no-clip,9,1.0
2140,BWA-std,9,0.45454545454545453
2140,NW-flex,9,1.0
2140,BWA-no-clip,10,1.0
2140,BWA-std,10,0.45454545454545453
2140,NW-flex,10,1.0
2141,BWA-no-clip,1,0.5454545454545454
2141,BWA-std,1,0.09090909090909091
2141,NW-flex,1,1.0
2141,BWA-no-clip,2,0.5454545454545454
2141,BWA-std,2,0.09090909090909091
2141,NW-flex,2,1.0
2141,BWA-no-clip,3,0.7272727272727273
2141,BWA-std,3,0.18181818181818182
2141,NW-flex,3,1.0
2141,BWA-no-clip,4,0.8181818181818182
2141,BWA-std,4,0.09090909090909091
2141,NW-flex,4,1.0
2141,BWA-no-clip,5,0.7272727272727273
2141,BWA-std,5,0.2727272727272727
2141,NW-flex,5,1.0
2141,BWA-no-clip,6,0.8181818181818182
2141,BWA-std,6,0.36363636363636365
2141,NW-flex,6,1.0
2141,BWA-no-clip,7,0.9090909090909091
2141,BWA-std,7,0.2727272727272727
2141,NW-flex,7,1.0
2141,BWA-no-clip,8,1.0
2141,BWA-std,8,0.45454545454545453
2141,NW-flex,8,1.0
2141,BWA-no-clip,9,1.0
2141,BWA-std,9,0.45454545454545453
2141,NW-flex,9,1.0
2141,BWA-no-clip,10,1.0
2141,BWA-std,10,0.45454545454545453
2141,NW-flex,10,1.0
2142,BWA-no-clip,1,0.5454545454545454
2142,BWA-std,1,0.09090909090909091
2142,NW-flex,1,1.0
2142,BWA-no-clip,2,0.5454545454545454
2142,BWA-std,2,0.09090909090909091
2142,NW-flex,2,1.0
2142,BWA-no-clip,3,0.7272727272727273
2142,BWA-std,3,0.18181818181818182
2142,NW-flex,3,1.0
2142,BWA-no-clip,4,0.8181818181818182
2142,BWA-std,4,0.09090909090909091
2142,NW-flex,4,1.0
2142,BWA-no-clip,5,0.9090909090909091
2142,BWA-std,5,0.2727272727272727
2142,NW-flex,5,1.0
2142,BWA-no-clip,6,1.0
2142,BWA-std,6,0.36363636363636365
2142,NW-flex,6,1.0
2142,BWA-no-clip,7,0.9090909090909091
2142,BWA-std,7,0.2727272727272727
2142,NW-flex,7,1.0
2142,BWA-no-clip,8,1.0
2142,BWA-std,8,0.45454545454545453
2142,NW-flex,8,1.0
2142,BWA-no-clip,9,1.0
2142,BWA-std,9,0.45454545454545453
2142,NW-flex,9,1.0
2142,BWA-no-clip,10,1.0
2142,BWA-std,10,0.45454545454545453
2142,NW-flex,10,1.0
2143,BWA-no-clip,1,0.45454545454545453
2143,BWA-std,1,0.09090909090909091
2143,NW-flex,1,1.0
2143,BWA-no-clip,2,0.45454545454545453
2143,BWA-std,2,0.09090909090909091
2143,NW-flex,2,1.0
2143,BWA-no-clip,3,0.5454545454545454
2143,BWA-std,3,0.09090909090909091
2143,NW-flex,3,1.0
2143,BWA-no-clip,4,0.6363636363636364
2143,BWA-std,4,0.09090909090909091
2143,NW-flex,4,1.0
2143,BWA-no-clip,5,0.6363636363636364
2143,BWA-std,5,0.2727272727272727
2143,NW-flex,5,1.0
2143,BWA-no-clip,6,0.8181818181818182
2143,BWA-std,6,0.36363636363636365
2143,NW-flex,6,1.0
2143,BWA-no-clip,7,0.9090909090909091
2143,BWA-std,7,0.2727272727272727
2143,NW-flex,7,1.0
2143,BWA-no-clip,8,1.0
2143,BWA-std,8,0.45454545454545453
2143,NW-flex,8,1.0
2143,BWA-no-clip,9,1.0
2143,BWA-std,9,0.45454545454545453
2143,NW-flex,9,1.0
2143,BWA-no-clip,10,1.0
2143,BWA-std,10,0.45454545454545453
2143,NW-flex,10,1.0
2144,BWA-no-clip,1,0.09090909090909091
2144,BWA-std,1,0.09090909090909091
2144,NW-flex,1,1.0
2144,BWA-no-clip,2,0.5454545454545454
2144,BWA-std,2,0.09090909090909091
2144,NW-flex,2,1.0
2144,BWA-no-clip,3,0.5454545454545454
2144,BWA-std,3,0.18181818181818182
2144,NW-flex,3,1.0
2144,BWA-no-clip,4,0.7272727272727273
2144,BWA-std,4,0.09090909090909091
2144,NW-flex,4,1.0
2144,BWA-no-clip,5,0.9090909090909091
2144,BWA-std,5,0.2727272727272727
2144,NW-flex,5,1.0
2144,BWA-no-clip,6,0.9090909090909091
2144,BWA-std,6,0.36363636363636365
2144,NW-flex,6,1.0
2144,BWA-no-clip,7,1.0
2144,BWA-std,7,0.2727272727272727
2144,NW-flex,7,1.0
2144,BWA-no-clip,8,1.0
2144,BWA-std,8,0.45454545454545453
2144,NW-flex,8,1.0
2144,BWA-no-clip,9,1.0
2144,BWA-std,9,0.45454545454545453
2144,NW-flex,9,1.0
2144,BWA-no-clip,10,1.0
2144,BWA-std,10,0.45454545454545453
2144,NW-flex,10,1.0
2145,BWA-no-clip,1,0.5454545454545454
2145,BWA-std,1,0.09090909090909091
2145,NW-flex,1,1.0
2145,BWA-no-clip,2,0.5454545454545454
2145,BWA-std,2,0.09090909090909091
2145,NW-flex,2,1.0
2145,BWA-no-clip,3,0.7272727272727273
2145,BWA-std,3,0.18181818181818182
2145,NW-flex,3,1.0
2145,BWA-no-clip,4,0.8181818181818182
2145,BWA-std,4,0.09090909090909091
2145,NW-flex,4,1.0
2145,BWA-no-clip,5,0.9090909090909091
2145,BWA-std,5,0.2727272727272727
2145,NW-flex,5,1.0
2145,BWA-no-clip,6,0.9090909090909091
2145,BWA-std,6,0.36363636363636365
2145,NW-flex,6,1.0
2145,BWA-no-clip,7,1.0
2145,BWA-std,7,0.2727272727272727
2145,NW-flex,7,1.0
2145,BWA-no-clip,8,0.9090909090909091
2145,BWA-std,8,0.45454545454545453
2145,NW-flex,8,1.0
2145,BWA-no-clip,9,1.0
2145,BWA-std,9,0.45454545454545453
2145,NW-flex,9,1.0
2145,BWA-no-clip,10,1.0
2145,BWA-std,10,0.45454545454545453
2145,NW-flex,10,1.0
2146,BWA-no-clip,1,0.5454545454545454
2146,BWA-std,1,0.09090909090909091
2146,NW-flex,1,1.0
2146,BWA-no-clip,2,0.5454545454545454
2146,BWA-std,2,0.09090909090909091
2146,NW-flex,2,1.0
2146,BWA-no-clip,3,0.6363636363636364
2146,BWA-std,3,0.18181818181818182
2146,NW-flex,3,1.0
2146,BWA-no-clip,4,0.6363636363636364
2146,BWA-std,4,0.09090909090909091
2146,NW-flex,4,1.0
2146,BWA-no-clip,5,0.8181818181818182
2146,BWA-std,5,0.2727272727272727
2146,NW-flex,5,1.0
2146,BWA-no-clip,6,0.9090909090909091
2146,BWA-std,6,0.36363636363636365
2146,NW-flex,6,1.0
2146,BWA-no-clip,7,1.0
2146,BWA-std,7,0.2727272727272727
2146,NW-flex,7,1.0
2146,BWA-no-clip,8,1.0
2146,BWA-std,8,0.45454545454545453
2146,NW-flex,8,1.0
2146,BWA-no-clip,9,1.0
2146,BWA-std,9,0.45454545454545453
2146,NW-flex,9,1.0
2146,BWA-no-clip,10,1.0
2146,BWA-std,10,0.45454545454545453
2146,NW-flex,10,1.0
2147,BWA-no-clip,1,0.2727272727272727
2147,BWA-std,1,0.09090909090909091
2147,NW-flex,1,1.0
2147,BWA-no-clip,2,0.5454545454545454
2147,BWA-std,2,0.09090909090909091
2147,NW-flex,2,1.0
2147,BWA-no-clip,3,0.5454545454545454
2147,BWA-std,3,0.18181818181818182
2147,NW-flex,3,1.0
2147,BWA-no-clip,4,0.5454545454545454
2147,BWA-std,4,0.09090909090909091
2147,NW-flex,4,1.0
2147,BWA-no-clip,5,0.7272727272727273
2147,BWA-std,5,0.2727272727272727
2147,NW-flex,5,1.0
2147,BWA-no-clip,6,0.8181818181818182
2147,BWA-std,6,0.36363636363636365
2147,NW-flex,6,1.0
2147,BWA-no-clip,7,0.8181818181818182
2147,BWA-std,7,0.2727272727272727
2147,NW-flex,7,1.0
2147,BWA-no-clip,8,0.8181818181818182
2147,BWA-std,8,0.45454545454545453
2147,NW-flex,8,1.0
2147,BWA-no-clip,9,0.9090909090909091
2147,BWA-std,9,0.45454545454545453
2147,NW-flex,9,1.0
2147,BWA-no-clip,10,0.9090909090909091
2147,BWA-std,10,0.45454545454545453
2147,NW-flex,10,1.0
2148,BWA-no-clip,1,0.45454545454545453
2148,BWA-std,1,0.09090909090909091
2148,NW-flex,1,1.0
2148,BWA-no-clip,2,0.6363636363636364
2148,BWA-std,2,0.09090909090909091
2148,NW-flex,2,1.0
2148,BWA-no-clip,3,0.7272727272727273
2148,BWA-std,3,0.18181818181818182
2148,NW-flex,3,1.0
2148,BWA-no-clip,4,0.7272727272727273
2148,BWA-std,4,0.09090909090909091
2148,NW-flex,4,1.0
2148,BWA-no-clip,5,0.7272727272727273
2148,BWA-std,5,0.2727272727272727
2148,NW-flex,5,1.0
2148,BWA-no-clip,6,0.9090909090909091
2148,BWA-std,6,0.36363636363636365
2148,NW-flex,6,1.0
2148,BWA-no-clip,7,0.9090909090909091
2148,BWA-std,7,0.2727272727272727
2148,NW-flex,7,1.0
2148,BWA-no-clip,8,1.0
2148,BWA-std,8,0.45454545454545453
2148,NW-flex,8,1.0
2148,BWA-no-clip,9,1.0
2148,BWA-std,9,0.45454545454545453
2148,NW-flex,9,1.0
2148,BWA-no-clip,10,1.0
2148,BWA-std,10,0.45454545454545453
2148,NW-flex,10,1.0
2149,BWA-no-clip,1,0.5454545454545454
2149,BWA-std,1,0.09090909090909091
2149,NW-flex,1,1.0
2149,BWA-no-clip,2,0.6363636363636364
2149,BWA-std,2,0.09090909090909091
2149,NW-flex,2,1.0
2149,BWA-no-clip,3,0.8181818181818182
2149,BWA-std,3,0.18181818181818182
2149,NW-flex,3,1.0
2149,BWA-no-clip,4,0.8181818181818182
2149,BWA-std,4,0.09090909090909091
2149,NW-flex,4,1.0
2149,BWA-no-clip,5,0.9090909090909091
2149,BWA-std,5,0.2727272727272727
2149,NW-flex,5,1.0
2149,BWA-no-clip,6,1.0
2149,BWA-std,6,0.36363636363636365
2149,NW-flex,6,1.0
2149,BWA-no-clip,7,1.0
2149,BWA-std,7,0.2727272727272727
2149,NW-flex,7,1.0
2149,BWA-no-clip,8,1.0
