N,snv_offset,motif_len,arm,delta,lflank,n_loci,frac_P,frac_T,frac_M,frac_D,frac_score_eq_truth,frac_P_fwd,frac_T_fwd,frac_M_fwd,frac_D_fwd,frac_score_eq_truth_fwd,frac_P_rc,frac_T_rc,frac_M_rc,frac_D_rc,frac_score_eq_truth_rc
20,0,3,BWA-std,4,3,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,4,4,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,4,5,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,4,6,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,4,7,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,4,8,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,4,9,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,4,10,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,5,1,5420.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20,0,3,BWA-std,5,2,5420.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20,0,3,BWA-std,5,3,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,5,4,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,5,5,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,5,6,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,5,7,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,5,8,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,5,9,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,BWA-std,5,10,5420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,0,3,NW-flex,-5,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,-5,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,-5,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
20,0,3,NW-flex,-5,4,5420.0,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011
20,0,3,NW-flex,-5,5,5420.0,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114
20,0,3,NW-flex,-5,6,5420.0,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125
20,0,3,NW-flex,-5,7,5420.0,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708
20,0,3,NW-flex,-5,8,5420.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0
20,0,3,NW-flex,-5,9,5420.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0
20,0,3,NW-flex,-5,10,5420.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0
20,0,3,NW-flex,-4,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,-4,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,-4,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
20,0,3,NW-flex,-4,4,5420.0,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011
20,0,3,NW-flex,-4,5,5420.0,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114
20,0,3,NW-flex,-4,6,5420.0,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125
20,0,3,NW-flex,-4,7,5420.0,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708
20,0,3,NW-flex,-4,8,5420.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0
20,0,3,NW-flex,-4,9,5420.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0
20,0,3,NW-flex,-4,10,5420.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0
20,0,3,NW-flex,-3,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,-3,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,-3,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
20,0,3,NW-flex,-3,4,5420.0,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011
20,0,3,NW-flex,-3,5,5420.0,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114
20,0,3,NW-flex,-3,6,5420.0,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125
20,0,3,NW-flex,-3,7,5420.0,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708
20,0,3,NW-flex,-3,8,5420.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0
20,0,3,NW-flex,-3,9,5420.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0
20,0,3,NW-flex,-3,10,5420.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0
20,0,3,NW-flex,-2,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,-2,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,-2,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
20,0,3,NW-flex,-2,4,5420.0,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011
20,0,3,NW-flex,-2,5,5420.0,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114
20,0,3,NW-flex,-2,6,5420.0,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125
20,0,3,NW-flex,-2,7,5420.0,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708
20,0,3,NW-flex,-2,8,5420.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0
20,0,3,NW-flex,-2,9,5420.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0
20,0,3,NW-flex,-2,10,5420.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0
20,0,3,NW-flex,-1,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,-1,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,-1,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
20,0,3,NW-flex,-1,4,5420.0,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011
20,0,3,NW-flex,-1,5,5420.0,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114
20,0,3,NW-flex,-1,6,5420.0,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125
20,0,3,NW-flex,-1,7,5420.0,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708
20,0,3,NW-flex,-1,8,5420.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0
20,0,3,NW-flex,-1,9,5420.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0
20,0,3,NW-flex,-1,10,5420.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0
20,0,3,NW-flex,0,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,0,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,0,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
20,0,3,NW-flex,0,4,5420.0,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011
20,0,3,NW-flex,0,5,5420.0,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114
20,0,3,NW-flex,0,6,5420.0,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125
20,0,3,NW-flex,0,7,5420.0,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708
20,0,3,NW-flex,0,8,5420.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0
20,0,3,NW-flex,0,9,5420.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0
20,0,3,NW-flex,0,10,5420.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0
20,0,3,NW-flex,1,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,1,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,1,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
20,0,3,NW-flex,1,4,5420.0,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011
20,0,3,NW-flex,1,5,5420.0,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114
20,0,3,NW-flex,1,6,5420.0,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125
20,0,3,NW-flex,1,7,5420.0,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708
20,0,3,NW-flex,1,8,5420.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0
20,0,3,NW-flex,1,9,5420.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0
20,0,3,NW-flex,1,10,5420.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0
20,0,3,NW-flex,2,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,2,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,2,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
20,0,3,NW-flex,2,4,5420.0,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011
20,0,3,NW-flex,2,5,5420.0,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114
20,0,3,NW-flex,2,6,5420.0,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125
20,0,3,NW-flex,2,7,5420.0,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708
20,0,3,NW-flex,2,8,5420.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0
20,0,3,NW-flex,2,9,5420.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0
20,0,3,NW-flex,2,10,5420.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0
20,0,3,NW-flex,3,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,3,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,3,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
20,0,3,NW-flex,3,4,5420.0,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011,0.7618081180811808,0.20830258302583027,0.0,0.02988929889298893,0.970110701107011
20,0,3,NW-flex,3,5,5420.0,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114,0.8819188191881919,0.10719557195571956,0.0,0.010885608856088561,0.9891143911439114
20,0,3,NW-flex,3,6,5420.0,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125,0.9494464944649447,0.046678966789667896,0.0,0.003874538745387454,0.9961254612546125
20,0,3,NW-flex,3,7,5420.0,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708,0.9798892988929889,0.018819188191881917,0.0,0.0012915129151291514,0.9987084870848708
20,0,3,NW-flex,3,8,5420.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0,0.9944649446494465,0.005535055350553505,0.0,0.0,1.0
20,0,3,NW-flex,3,9,5420.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0,0.9985239852398524,0.0014760147601476014,0.0,0.0,1.0
20,0,3,NW-flex,3,10,5420.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0,0.9992619926199262,0.0007380073800738007,0.0,0.0,1.0
20,0,3,NW-flex,4,1,5420.0,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657,0.0,0.5826568265682657,0.0,0.4173431734317343,0.5826568265682657
20,0,3,NW-flex,4,2,5420.0,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624,0.3282287822878229,0.4833948339483395,0.0,0.18837638376383764,0.8116236162361624
20,0,3,NW-flex,4,3,5420.0,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063,0.5728782287822878,0.3501845018450184,0.0,0.07693726937269373,0.9230627306273063
